player_name,week,clay_points,grass_points,hard_points,RUNNING_WK
Thiago Agustin Tirante,12,0,0,0,1156
Thiago Agustin Tirante,13,0,0,0,1157
Thiago Agustin Tirante,14,0,0,0,1158
Thiago Agustin Tirante,15,0,0,0,1159
Thiago Agustin Tirante,16,0,0,0,1160
Thiago Agustin Tirante,17,0,0,0,1161
Thiago Agustin Tirante,18,0,0,0,1162
Thiago Agustin Tirante,19,0,0,0,1163
Thiago Agustin Tirante,20,0,0,0,1164
Thiago Agustin Tirante,21,0,0,0,1165
Thiago Agustin Tirante,22,10,0,0,1166
Thiago Agustin Tirante,23,0,0,0,1167
Thiago Agustin Tirante,24,0,0,0,1168
Thiago Agustin Tirante,25,0,0,0,1169
Thiago Agustin Tirante,26,0,0,0,1170
Thiago Agustin Tirante,27,0,0,0,1171
Thiago Agustin Tirante,28,0,0,0,1172
Thiago Agustin Tirante,29,180,0,0,1173
Thiago Agustin Tirante,30,45,0,0,1174
Thiago Agustin Tirante,31,0,0,0,1175
Thiago Agustin Tirante,32,0,0,0,1176
Thiago Agustin Tirante,33,0,0,0,1177
Thiago Agustin Tirante,34,0,0,0,1178
Thiago Agustin Tirante,35,0,0,0,1179
Thiago Agustin Tirante,36,0,0,0,1180
Thiago Agustin Tirante,37,0,0,0,1181
Thiago Agustin Tirante,38,0,0,0,1182
Thiago Agustin Tirante,39,0,0,0,1183
Thiago Agustin Tirante,40,0,0,0,1184
Thiago Agustin Tirante,41,0,0,0,1185
Thiago Agustin Tirante,42,0,0,20,1186
Thiago Agustin Tirante,43,0,0,0,1187
Thiago Agustin Tirante,44,0,0,0,1188
Thiago Agustin Tirante,45,0,0,0,1189
Thiago Agustin Tirante,46,0,0,0,1190
Thiago Agustin Tirante,47,0,0,0,1191
Thiago Agustin Tirante,48,0,0,0,1192
Thiago Agustin Tirante,49,0,0,0,1193
Thiago Agustin Tirante,50,0,0,0,1194
Thiago Agustin Tirante,51,0,0,0,1195
Thiago Agustin Tirante,52,0,0,0,1196
Thiago Monteiro,1,0,0,0,1145
Thiago Monteiro,2,0,0,0,1146
Thiago Monteiro,3,0,0,0,1147
Thiago Monteiro,4,0,0,0,1148
Thiago Monteiro,5,0,0,0,1149
Thiago Monteiro,6,0,0,0,1150
Thiago Monteiro,7,0,0,0,1151
Thiago Monteiro,8,90,0,0,1152
Thiago Monteiro,9,0,0,0,1153
Thiago Monteiro,10,0,0,0,1154
Thiago Monteiro,11,0,0,0,1155
Thiago Monteiro,12,0,0,0,1156
Thiago Monteiro,13,0,0,0,1157
Thiago Monteiro,14,0,0,0,1158
Thiago Monteiro,15,0,0,0,1159
Thiago Monteiro,16,0,0,0,1160
Thiago Monteiro,17,45,0,0,1161
Thiago Monteiro,18,0,0,0,1162
Thiago Monteiro,19,90,0,0,1163
Thiago Monteiro,20,0,0,0,1164
Thiago Monteiro,21,0,0,0,1165
Thiago Monteiro,22,10,0,0,1166
Thiago Monteiro,23,0,0,0,1167
Thiago Monteiro,24,0,0,0,1168
Thiago Monteiro,25,0,0,0,1169
Thiago Monteiro,26,0,0,0,1170
Thiago Monteiro,27,0,10,0,1171
Thiago Monteiro,28,0,0,0,1172
Thiago Monteiro,29,90,0,0,1173
Thiago Monteiro,30,45,0,0,1174
Thiago Monteiro,31,0,0,0,1175
Thiago Monteiro,32,0,0,0,1176
Thiago Monteiro,33,0,0,0,1177
Thiago Monteiro,34,0,0,0,1178
Thiago Monteiro,35,0,0,10,1179
Thiago Monteiro,36,0,0,0,1180
Thiago Monteiro,37,0,0,0,1181
Thiago Monteiro,38,0,0,0,1182
Thiago Monteiro,39,0,0,0,1183
Thiago Monteiro,40,0,0,0,1184
Thiago Monteiro,41,0,0,0,1185
Thiago Monteiro,42,0,0,20,1186
Thiago Monteiro,43,0,0,0,1187
Thiago Monteiro,44,0,0,0,1188
Thiago Monteiro,45,0,0,20,1189
Thiago Monteiro,46,0,0,0,1190
Thiago Monteiro,47,0,0,0,1191
Thiago Monteiro,48,0,0,0,1192
Thiago Monteiro,49,0,0,0,1193
Thiago Monteiro,50,0,0,0,1194
Thiago Monteiro,51,0,0,0,1195
Thiago Monteiro,52,0,0,0,1196
Thiago Seyboth Wild,1,0,0,0,1145
Thiago Seyboth Wild,2,0,0,20,1146
Thiago Seyboth Wild,3,0,0,10,1147
Thiago Seyboth Wild,4,0,0,0,1148
Thiago Seyboth Wild,5,0,0,0,1149
Thiago Seyboth Wild,6,20,0,0,1150
Thiago Seyboth Wild,7,20,0,0,1151
Thiago Seyboth Wild,8,90,0,0,1152
Thiago Seyboth Wild,9,45,0,0,1153
Thiago Seyboth Wild,10,0,0,45,1154
Thiago Seyboth Wild,11,0,0,0,1155
Thiago Seyboth Wild,12,0,0,45,1156
Thiago Seyboth Wild,13,0,0,0,1157
Thiago Seyboth Wild,14,0,0,0,1158
Thiago Seyboth Wild,15,0,0,0,1159
Thiago Seyboth Wild,16,45,0,0,1160
Thiago Seyboth Wild,17,45,0,0,1161
Thiago Seyboth Wild,18,0,0,0,1162
Thiago Seyboth Wild,19,25,0,0,1163
Thiago Seyboth Wild,20,0,0,0,1164
Thiago Seyboth Wild,21,45,0,0,1165
Thiago Seyboth Wild,22,10,0,0,1166
Thiago Seyboth Wild,23,0,0,0,1167
Thiago Seyboth Wild,24,0,0,0,1168
Thiago Seyboth Wild,25,0,0,0,1169
Thiago Seyboth Wild,26,0,45,0,1170
Thiago Seyboth Wild,27,0,45,0,1171
Thiago Seyboth Wild,28,0,0,0,1172
Thiago Seyboth Wild,29,20,0,0,1173
Thiago Seyboth Wild,30,90,0,0,1174
Thiago Seyboth Wild,31,0,0,0,1175
Thiago Seyboth Wild,32,0,0,0,1176
Thiago Seyboth Wild,33,0,0,0,1177
Thiago Seyboth Wild,34,0,0,45,1178
Thiago Seyboth Wild,35,0,0,10,1179
Thiago Seyboth Wild,36,0,0,0,1180
Thiago Seyboth Wild,37,0,0,0,1181
Thiago Seyboth Wild,38,0,0,0,1182
Thiago Seyboth Wild,39,0,0,0,1183
Thiago Seyboth Wild,40,0,0,25,1184
Thiago Seyboth Wild,41,0,0,0,1185
Thiago Seyboth Wild,42,0,0,45,1186
Thiago Seyboth Wild,43,0,0,20,1187
Thiago Seyboth Wild,44,0,0,0,1188
Thiago Seyboth Wild,45,0,0,0,1189
Thiago Seyboth Wild,46,0,0,0,1190
Thiago Seyboth Wild,47,0,0,0,1191
Thiago Seyboth Wild,48,0,0,0,1192
Thiago Seyboth Wild,49,0,0,0,1193
Thiago Seyboth Wild,50,0,0,0,1194
Thiago Seyboth Wild,51,0,0,0,1195
Thiago Seyboth Wild,52,0,0,0,1196
Tim Van Rijthoven,1,0,0,0,1145
Tim Van Rijthoven,2,0,0,0,1146
Tim Van Rijthoven,3,0,0,0,1147
Tim Van Rijthoven,4,0,0,0,1148
Tim Van Rijthoven,5,0,0,0,1149
Tim Van Rijthoven,6,0,0,0,1150
Tim Van Rijthoven,7,0,0,0,1151
Tim Van Rijthoven,8,0,0,0,1152
Tim Van Rijthoven,9,0,0,0,1153
Tim Van Rijthoven,10,0,0,0,1154
Tim Van Rijthoven,11,0,0,0,1155
Tim Van Rijthoven,12,0,0,0,1156
Tim Van Rijthoven,13,0,0,0,1157
Tim Van Rijthoven,14,0,0,0,1158
Tim Van Rijthoven,15,0,0,0,1159
Tim Van Rijthoven,16,0,0,0,1160
Tim Van Rijthoven,17,0,0,0,1161
Tim Van Rijthoven,18,0,0,0,1162
Tim Van Rijthoven,19,0,0,0,1163
Tim Van Rijthoven,20,0,0,0,1164
Tim Van Rijthoven,21,0,0,0,1165
Tim Van Rijthoven,22,0,0,0,1166
Tim Van Rijthoven,23,0,0,0,1167
Tim Van Rijthoven,24,0,20,0,1168
Tim Van Rijthoven,25,0,0,0,1169
Tim Van Rijthoven,26,0,0,0,1170
Tim Van Rijthoven,27,0,0,0,1171
Tim Van Rijthoven,28,0,0,0,1172
Tim Van Rijthoven,29,0,0,0,1173
Tim Van Rijthoven,30,0,0,0,1174
Tim Van Rijthoven,31,0,0,0,1175
Tim Van Rijthoven,32,0,0,0,1176
Tim Van Rijthoven,33,0,0,0,1177
Tim Van Rijthoven,34,0,0,0,1178
Tim Van Rijthoven,35,0,0,0,1179
Tim Van Rijthoven,36,0,0,0,1180
Tim Van Rijthoven,37,0,0,0,1181
Tim Van Rijthoven,38,0,0,0,1182
Tim Van Rijthoven,39,0,0,0,1183
Tim Van Rijthoven,40,0,0,0,1184
Tim Van Rijthoven,41,0,0,0,1185
Tim Van Rijthoven,42,0,0,0,1186
Tim Van Rijthoven,43,0,0,0,1187
Tim Van Rijthoven,44,0,0,0,1188
Tim Van Rijthoven,45,0,0,0,1189
Tim Van Rijthoven,46,0,0,0,1190
Tim Van Rijthoven,47,0,0,0,1191
Tim Van Rijthoven,48,0,0,0,1192
Tim Van Rijthoven,49,0,0,0,1193
Tim Van Rijthoven,50,0,0,0,1194
Tim Van Rijthoven,51,0,0,0,1195
Tim Van Rijthoven,52,0,0,0,1196
Timofey Skatov,1,0,0,0,1145
Timofey Skatov,2,0,0,0,1146
Timofey Skatov,3,0,0,0,1147
Timofey Skatov,4,0,0,0,1148
Timofey Skatov,5,0,0,0,1149
Timofey Skatov,6,0,0,0,1150
Timofey Skatov,7,0,0,0,1151
Timofey Skatov,8,0,0,0,1152
Timofey Skatov,9,0,0,0,1153
Timofey Skatov,10,0,0,0,1154
Timofey Skatov,11,0,0,0,1155
Timofey Skatov,12,0,0,0,1156
Timofey Skatov,13,0,0,0,1157
Timofey Skatov,14,0,0,0,1158
Timofey Skatov,15,0,0,0,1159
Timofey Skatov,16,0,0,0,1160
Timofey Skatov,17,0,0,0,1161
Timofey Skatov,18,0,0,0,1162
Timofey Skatov,19,0,0,0,1163
Timofey Skatov,20,0,0,0,1164
Timofey Skatov,21,0,0,0,1165
Timofey Skatov,22,0,0,0,1166
Timofey Skatov,23,0,0,0,1167
Timofey Skatov,24,0,0,0,1168
Timofey Skatov,25,0,0,0,1169
Timofey Skatov,26,0,0,0,1170
Timofey Skatov,27,0,0,0,1171
Timofey Skatov,28,0,0,0,1172
Timofey Skatov,29,90,0,0,1173
Timofey Skatov,30,0,0,0,1174
Timofey Skatov,31,0,0,0,1175
Timofey Skatov,32,0,0,0,1176
Timofey Skatov,33,0,0,0,1177
Timofey Skatov,34,0,0,0,1178
Timofey Skatov,35,0,0,10,1179
Timofey Skatov,36,0,0,0,1180
Timofey Skatov,37,0,0,0,1181
Timofey Skatov,38,0,0,0,1182
Timofey Skatov,39,0,0,0,1183
Timofey Skatov,40,0,0,0,1184
Timofey Skatov,41,0,0,0,1185
Timofey Skatov,42,0,0,20,1186
Timofey Skatov,43,0,0,0,1187
Timofey Skatov,44,0,0,0,1188
Timofey Skatov,45,0,0,0,1189
Timofey Skatov,46,0,0,0,1190
Timofey Skatov,47,0,0,0,1191
Timofey Skatov,48,0,0,0,1192
Timofey Skatov,49,0,0,0,1193
Timofey Skatov,50,0,0,0,1194
Timofey Skatov,51,0,0,0,1195
Timofey Skatov,52,0,0,0,1196
Titouan Droguet,1,0,0,0,1145
Titouan Droguet,2,0,0,0,1146
Titouan Droguet,3,0,0,0,1147
Titouan Droguet,4,0,0,0,1148
Titouan Droguet,5,0,0,0,1149
Titouan Droguet,6,0,0,0,1150
Titouan Droguet,7,0,0,0,1151
Titouan Droguet,8,0,0,0,1152
Titouan Droguet,9,0,0,0,1153
Titouan Droguet,10,0,0,0,1154
Titouan Droguet,11,0,0,0,1155
Titouan Droguet,12,0,0,0,1156
Titouan Droguet,13,0,0,0,1157
Titouan Droguet,14,0,0,0,1158
Titouan Droguet,15,0,0,0,1159
Titouan Droguet,16,0,0,0,1160
Titouan Droguet,17,0,0,0,1161
Titouan Droguet,18,0,0,0,1162
Titouan Droguet,19,0,0,0,1163
Titouan Droguet,20,0,0,0,1164
Titouan Droguet,21,0,0,0,1165
Titouan Droguet,22,0,0,0,1166
Titouan Droguet,23,0,0,0,1167
Titouan Droguet,24,0,0,0,1168
Titouan Droguet,25,0,0,0,1169
Titouan Droguet,26,0,0,0,1170
Titouan Droguet,27,0,0,0,1171
Titouan Droguet,28,0,0,0,1172
Titouan Droguet,29,20,0,0,1173
Titouan Droguet,30,0,0,0,1174
Titouan Droguet,31,0,0,0,1175
Titouan Droguet,32,0,0,0,1176
Titouan Droguet,33,0,0,0,1177
Titouan Droguet,34,0,0,0,1178
Titouan Droguet,35,0,0,0,1179
Titouan Droguet,36,0,0,0,1180
Titouan Droguet,37,0,0,0,1181
Titouan Droguet,38,0,0,0,1182
Titouan Droguet,39,0,0,0,1183
Titouan Droguet,40,0,0,0,1184
Titouan Droguet,41,0,0,0,1185
Titouan Droguet,42,0,0,0,1186
Titouan Droguet,43,0,0,0,1187
Titouan Droguet,44,0,0,0,1188
Titouan Droguet,45,0,0,20,1189
Titouan Droguet,46,0,0,0,1190
Titouan Droguet,47,0,0,0,1191
Titouan Droguet,48,0,0,0,1192
Titouan Droguet,49,0,0,0,1193
Titouan Droguet,50,0,0,0,1194
Titouan Droguet,51,0,0,0,1195
Titouan Droguet,52,0,0,0,1196
Tomas Barrios Vera,1,0,0,0,1145
Tomas Barrios Vera,2,0,0,0,1146
Tomas Barrios Vera,3,0,0,0,1147
Tomas Barrios Vera,4,0,0,0,1148
Tomas Barrios Vera,5,0,0,0,1149
Tomas Barrios Vera,6,20,0,0,1150
Tomas Barrios Vera,7,0,0,0,1151
Tomas Barrios Vera,8,45,0,0,1152
Tomas Barrios Vera,9,45,0,0,1153
Tomas Barrios Vera,10,0,0,0,1154
Tomas Barrios Vera,11,0,0,0,1155
Tomas Barrios Vera,12,0,0,0,1156
Tomas Barrios Vera,13,0,0,0,1157
Tomas Barrios Vera,14,0,0,0,1158
Tomas Barrios Vera,15,0,0,0,1159
Tomas Barrios Vera,16,0,0,0,1160
Tomas Barrios Vera,17,0,0,0,1161
Tomas Barrios Vera,18,0,0,0,1162
Tomas Barrios Vera,19,0,0,0,1163
Tomas Barrios Vera,20,0,0,0,1164
Tomas Barrios Vera,21,0,0,0,1165
Tomas Barrios Vera,22,0,0,0,1166
Tomas Barrios Vera,23,0,0,0,1167
Tomas Barrios Vera,24,0,0,0,1168
Tomas Barrios Vera,25,0,0,0,1169
Tomas Barrios Vera,26,0,0,0,1170
Tomas Barrios Vera,27,0,0,0,1171
Tomas Barrios Vera,28,0,0,0,1172
Tomas Barrios Vera,29,0,0,0,1173
Tomas Barrios Vera,30,0,0,0,1174
Tomas Barrios Vera,31,0,0,0,1175
Tomas Barrios Vera,32,0,0,0,1176
Tomas Barrios Vera,33,0,0,0,1177
Tomas Barrios Vera,34,0,0,0,1178
Tomas Barrios Vera,35,0,0,0,1179
Tomas Barrios Vera,36,0,0,0,1180
Tomas Barrios Vera,37,0,0,0,1181
Tomas Barrios Vera,38,0,0,0,1182
Tomas Barrios Vera,39,0,0,0,1183
Tomas Barrios Vera,40,0,0,0,1184
Tomas Barrios Vera,41,0,0,0,1185
Tomas Barrios Vera,42,0,0,0,1186
Tomas Barrios Vera,43,0,0,0,1187
Tomas Barrios Vera,44,0,0,0,1188
Tomas Barrios Vera,45,0,0,0,1189
Tomas Barrios Vera,46,0,0,0,1190
Tomas Barrios Vera,47,0,0,0,1191
Tomas Barrios Vera,48,0,0,0,1192
Tomas Barrios Vera,49,0,0,0,1193
Tomas Barrios Vera,50,0,0,0,1194
Tomas Barrios Vera,51,0,0,0,1195
Tomas Barrios Vera,52,0,0,0,1196
Tomas Machac,1,0,0,45,1145
Tomas Machac,2,0,0,0,1146
Tomas Machac,3,0,0,90,1147
Tomas Machac,4,0,0,0,1148
Tomas Machac,5,0,0,0,1149
Tomas Machac,6,0,0,90,1150
Tomas Machac,7,0,0,0,1151
Tomas Machac,8,0,0,0,1152
Tomas Machac,9,0,0,20,1153
Tomas Machac,10,0,0,25,1154
Tomas Machac,11,0,0,0,1155
Tomas Machac,12,0,0,180,1156
Tomas Machac,13,0,0,0,1157
Tomas Machac,14,0,0,0,1158
Tomas Machac,15,0,0,0,1159
Tomas Machac,16,20,0,0,1160
Tomas Machac,17,25,0,0,1161
Tomas Machac,18,0,0,0,1162
Tomas Machac,19,0,0,0,1163
Tomas Machac,20,0,0,0,1164
Tomas Machac,21,600,0,0,1165
Tomas Machac,22,90,0,0,1166
Tomas Machac,23,0,0,0,1167
Tomas Machac,24,0,0,0,1168
Tomas Machac,25,0,20,0,1169
Tomas Machac,26,0,0,0,1170
Tomas Machac,27,0,45,0,1171
Tomas Machac,28,0,0,0,1172
Tomas Machac,29,0,0,0,1173
Tomas Machac,30,20,0,0,1174
Tomas Machac,31,0,0,0,1175
Tomas Machac,32,0,0,25,1176
Tomas Machac,33,0,0,25,1177
Tomas Machac,34,0,0,0,1178
Tomas Machac,35,0,0,180,1179
Tomas Machac,36,0,0,0,1180
Tomas Machac,37,0,0,0,1181
Tomas Machac,38,0,0,0,1182
Tomas Machac,39,0,0,180,1183
Tomas Machac,40,0,0,360,1184
Tomas Machac,41,0,0,0,1185
Tomas Machac,42,0,0,45,1186
Tomas Machac,43,0,0,90,1187
Tomas Machac,44,0,0,25,1188
Tomas Machac,45,0,0,0,1189
Tomas Machac,46,0,0,0,1190
Tomas Machac,47,0,0,0,1191
Tomas Machac,48,0,0,0,1192
Tomas Machac,49,0,0,0,1193
Tomas Machac,50,0,0,0,1194
Tomas Machac,51,0,0,0,1195
Tomas Machac,52,0,0,0,1196
Tomas Martin Etcheverry,1,0,0,20,1145
Tomas Martin Etcheverry,2,0,0,20,1146
Tomas Martin Etcheverry,3,0,0,90,1147
Tomas Martin Etcheverry,4,0,0,0,1148
Tomas Martin Etcheverry,5,0,0,0,1149
Tomas Martin Etcheverry,6,90,0,0,1150
Tomas Martin Etcheverry,7,90,0,0,1151
Tomas Martin Etcheverry,8,0,0,0,1152
Tomas Martin Etcheverry,9,0,0,0,1153
Tomas Martin Etcheverry,10,0,0,0,1154
Tomas Martin Etcheverry,11,0,0,0,1155
Tomas Martin Etcheverry,12,0,0,25,1156
Tomas Martin Etcheverry,13,0,0,0,1157
Tomas Martin Etcheverry,14,180,0,0,1158
Tomas Martin Etcheverry,15,45,0,0,1159
Tomas Martin Etcheverry,16,180,0,0,1160
Tomas Martin Etcheverry,17,25,0,0,1161
Tomas Martin Etcheverry,18,0,0,0,1162
Tomas Martin Etcheverry,19,45,0,0,1163
Tomas Martin Etcheverry,20,0,0,0,1164
Tomas Martin Etcheverry,21,600,0,0,1165
Tomas Martin Etcheverry,22,90,0,0,1166
Tomas Martin Etcheverry,23,0,0,0,1167
Tomas Martin Etcheverry,24,0,0,0,1168
Tomas Martin Etcheverry,25,0,20,0,1169
Tomas Martin Etcheverry,26,0,20,0,1170
Tomas Martin Etcheverry,27,0,45,0,1171
Tomas Martin Etcheverry,28,0,0,0,1172
Tomas Martin Etcheverry,29,90,0,0,1173
Tomas Martin Etcheverry,30,0,0,0,1174
Tomas Martin Etcheverry,31,0,0,0,1175
Tomas Martin Etcheverry,32,0,0,45,1176
Tomas Martin Etcheverry,33,0,0,45,1177
Tomas Martin Etcheverry,34,0,0,20,1178
Tomas Martin Etcheverry,35,0,0,90,1179
Tomas Martin Etcheverry,36,0,0,0,1180
Tomas Martin Etcheverry,37,0,0,0,1181
Tomas Martin Etcheverry,38,0,0,0,1182
Tomas Martin Etcheverry,39,0,0,20,1183
Tomas Martin Etcheverry,40,0,0,45,1184
Tomas Martin Etcheverry,41,0,0,0,1185
Tomas Martin Etcheverry,42,0,0,45,1186
Tomas Martin Etcheverry,43,0,0,20,1187
Tomas Martin Etcheverry,44,0,0,45,1188
Tomas Martin Etcheverry,45,0,0,45,1189
Tomas Martin Etcheverry,46,0,0,0,1190
Tomas Martin Etcheverry,47,0,0,0,1191
Tomas Martin Etcheverry,48,0,0,0,1192
Tomas Martin Etcheverry,49,0,0,0,1193
Tomas Martin Etcheverry,50,0,0,0,1194
Tomas Martin Etcheverry,51,0,0,0,1195
Tomas Martin Etcheverry,52,0,0,0,1196
Tommy Paul,1,0,0,0,1145
Tommy Paul,2,0,0,90,1146
Tommy Paul,3,0,0,90,1147
Tommy Paul,4,0,0,0,1148
Tommy Paul,5,0,0,0,1149
Tommy Paul,6,0,0,500,1150
Tommy Paul,7,0,0,600,1151
Tommy Paul,8,0,0,0,1152
Tommy Paul,9,0,0,20,1153
Tommy Paul,10,0,0,360,1154
Tommy Paul,11,0,0,0,1155
Tommy Paul,12,0,0,25,1156
Tommy Paul,13,0,0,0,1157
Tommy Paul,14,0,0,0,1158
Tommy Paul,15,0,0,0,1159
Tommy Paul,16,0,0,0,1160
Tommy Paul,17,45,0,0,1161
Tommy Paul,18,0,0,0,1162
Tommy Paul,19,360,0,0,1163
Tommy Paul,20,0,0,0,1164
Tommy Paul,21,0,0,0,1165
Tommy Paul,22,90,0,0,1166
Tommy Paul,23,0,0,0,1167
Tommy Paul,24,0,90,0,1168
Tommy Paul,25,0,500,0,1169
Tommy Paul,26,0,0,0,1170
Tommy Paul,27,0,360,0,1171
Tommy Paul,28,0,0,0,1172
Tommy Paul,29,0,0,0,1173
Tommy Paul,30,0,0,0,1174
Tommy Paul,31,0,0,0,1175
Tommy Paul,32,0,0,45,1176
Tommy Paul,33,0,0,25,1177
Tommy Paul,34,0,0,0,1178
Tommy Paul,35,0,0,180,1179
Tommy Paul,36,0,0,0,1180
Tommy Paul,37,0,0,0,1181
Tommy Paul,38,0,0,0,1182
Tommy Paul,39,0,0,45,1183
Tommy Paul,40,0,0,90,1184
Tommy Paul,41,0,0,0,1185
Tommy Paul,42,0,0,500,1186
Tommy Paul,43,0,0,20,1187
Tommy Paul,44,0,0,25,1188
Tommy Paul,45,0,0,0,1189
Tommy Paul,46,0,0,0,1190
Tommy Paul,47,0,0,0,1191
Tommy Paul,48,0,0,0,1192
Tommy Paul,49,0,0,0,1193
Tommy Paul,50,0,0,0,1194
Tommy Paul,51,0,0,0,1195
Tommy Paul,52,0,0,0,1196
Tristan Schoolkate,1,0,0,0,1145
Tristan Schoolkate,2,0,0,0,1146
Tristan Schoolkate,3,0,0,0,1147
Tristan Schoolkate,4,0,0,0,1148
Tristan Schoolkate,5,0,0,0,1149
Tristan Schoolkate,6,0,0,0,1150
Tristan Schoolkate,7,0,0,0,1151
Tristan Schoolkate,8,0,0,0,1152
Tristan Schoolkate,9,0,0,0,1153
Tristan Schoolkate,10,0,0,0,1154
Tristan Schoolkate,11,0,0,0,1155
Tristan Schoolkate,12,0,0,0,1156
Tristan Schoolkate,13,0,0,0,1157
Tristan Schoolkate,14,0,0,0,1158
Tristan Schoolkate,15,0,0,0,1159
Tristan Schoolkate,16,0,0,0,1160
Tristan Schoolkate,17,0,0,0,1161
Tristan Schoolkate,18,0,0,0,1162
Tristan Schoolkate,19,0,0,0,1163
Tristan Schoolkate,20,0,0,0,1164
Tristan Schoolkate,21,0,0,0,1165
Tristan Schoolkate,22,0,0,0,1166
Tristan Schoolkate,23,0,0,0,1167
Tristan Schoolkate,24,0,20,0,1168
Tristan Schoolkate,25,0,0,0,1169
Tristan Schoolkate,26,0,0,0,1170
Tristan Schoolkate,27,0,0,0,1171
Tristan Schoolkate,28,0,0,0,1172
Tristan Schoolkate,29,0,0,0,1173
Tristan Schoolkate,30,0,0,0,1174
Tristan Schoolkate,31,0,0,0,1175
Tristan Schoolkate,32,0,0,0,1176
Tristan Schoolkate,33,0,0,0,1177
Tristan Schoolkate,34,0,0,0,1178
Tristan Schoolkate,35,0,0,45,1179
Tristan Schoolkate,36,0,0,0,1180
Tristan Schoolkate,37,0,0,0,1181
Tristan Schoolkate,38,0,0,0,1182
Tristan Schoolkate,39,0,0,0,1183
Tristan Schoolkate,40,0,0,0,1184
Tristan Schoolkate,41,0,0,0,1185
Tristan Schoolkate,42,0,0,0,1186
Tristan Schoolkate,43,0,0,0,1187
Tristan Schoolkate,44,0,0,0,1188
Tristan Schoolkate,45,0,0,0,1189
Tristan Schoolkate,46,0,0,0,1190
Tristan Schoolkate,47,0,0,0,1191
Tristan Schoolkate,48,0,0,0,1192
Tristan Schoolkate,49,0,0,0,1193
Tristan Schoolkate,50,0,0,0,1194
Tristan Schoolkate,51,0,0,0,1195
Tristan Schoolkate,52,0,0,0,1196
Ugo Blanchet,1,0,0,0,1145
Ugo Blanchet,2,0,0,0,1146
Ugo Blanchet,3,0,0,0,1147
Ugo Blanchet,4,0,0,0,1148
Ugo Blanchet,5,0,0,20,1149
Ugo Blanchet,6,0,0,0,1150
Ugo Blanchet,7,0,0,0,1151
Ugo Blanchet,8,0,0,0,1152
Ugo Blanchet,9,0,0,0,1153
Ugo Blanchet,10,0,0,0,1154
Ugo Blanchet,11,0,0,0,1155
Ugo Blanchet,12,0,0,0,1156
Ugo Blanchet,13,0,0,0,1157
Ugo Blanchet,14,0,0,0,1158
Ugo Blanchet,15,0,0,0,1159
Ugo Blanchet,16,0,0,0,1160
Ugo Blanchet,17,0,0,0,1161
Ugo Blanchet,18,0,0,0,1162
Ugo Blanchet,19,0,0,0,1163
Ugo Blanchet,20,0,0,0,1164
Ugo Blanchet,21,0,0,0,1165
Ugo Blanchet,22,0,0,0,1166
Ugo Blanchet,23,0,0,0,1167
Ugo Blanchet,24,0,0,0,1168
Ugo Blanchet,25,0,0,0,1169
Ugo Blanchet,26,0,0,0,1170
Ugo Blanchet,27,0,0,0,1171
Ugo Blanchet,28,0,0,0,1172
Ugo Blanchet,29,45,0,0,1173
Ugo Blanchet,30,0,0,0,1174
Ugo Blanchet,31,0,0,0,1175
Ugo Blanchet,32,0,0,0,1176
Ugo Blanchet,33,0,0,0,1177
Ugo Blanchet,34,0,0,0,1178
Ugo Blanchet,35,0,0,0,1179
Ugo Blanchet,36,0,0,0,1180
Ugo Blanchet,37,0,0,0,1181
Ugo Blanchet,38,0,0,0,1182
Ugo Blanchet,39,0,0,0,1183
Ugo Blanchet,40,0,0,0,1184
Ugo Blanchet,41,0,0,0,1185
Ugo Blanchet,42,0,0,0,1186
Ugo Blanchet,43,0,0,0,1187
Ugo Blanchet,44,0,0,0,1188
Ugo Blanchet,45,0,0,0,1189
Ugo Blanchet,46,0,0,0,1190
Ugo Blanchet,47,0,0,0,1191
Ugo Blanchet,48,0,0,0,1192
Ugo Blanchet,49,0,0,0,1193
Ugo Blanchet,50,0,0,0,1194
Ugo Blanchet,51,0,0,0,1195
Ugo Blanchet,52,0,0,0,1196
Ugo Humbert,1,0,0,45,1145
Ugo Humbert,2,0,0,0,1146
Ugo Humbert,3,0,0,90,1147
Ugo Humbert,4,0,0,0,1148
Ugo Humbert,5,0,0,0,1149
Ugo Humbert,6,0,0,500,1150
Ugo Humbert,7,0,0,20,1151
Ugo Humbert,8,0,0,90,1152
Ugo Humbert,9,0,0,500,1153
Ugo Humbert,10,0,0,45,1154
Ugo Humbert,11,0,0,0,1155
Ugo Humbert,12,0,0,45,1156
Ugo Humbert,13,0,0,0,1157
Ugo Humbert,14,0,0,0,1158
Ugo Humbert,15,180,0,0,1159
Ugo Humbert,16,20,0,0,1160
Ugo Humbert,17,45,0,0,1161
Ugo Humbert,18,0,0,0,1162
Ugo Humbert,19,0,0,0,1163
Ugo Humbert,20,0,0,0,1164
Ugo Humbert,21,45,0,0,1165
Ugo Humbert,22,10,0,0,1166
Ugo Humbert,23,0,0,0,1167
Ugo Humbert,24,0,180,0,1168
Ugo Humbert,25,0,20,0,1169
Ugo Humbert,26,0,45,0,1170
Ugo Humbert,27,0,180,0,1171
Ugo Humbert,28,0,0,0,1172
Ugo Humbert,29,45,0,0,1173
Ugo Humbert,30,0,0,0,1174
Ugo Humbert,31,0,0,0,1175
Ugo Humbert,32,0,0,45,1176
Ugo Humbert,33,0,0,25,1177
